mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
119.13226132392883,1.8225035326644903,3.805985689163208,0.0873680092055053,0.1,1.58e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.58e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505958394860658,0.004305737632778923,82,-1.7486743006173433,0.08700639399155784,42,0.34393557046220613,0.011723537139143375,41
118.43409609794617,0.8408781647930342,3.9072844982147217,0.12329735960345341,0.1,1.62e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.62e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850548741865175,0.004285755639038174,61,-1.7486086865899026,0.08701486219856087,17,0.34396032827761436,0.011728121758860902,17
118.75329394340515,1.2129127196118612,3.8979735136032105,0.13194261671466717,0.1,1.64e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.64e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505616093785969,0.004278753914298477,66,-1.7487178273069581,0.08697410419538398,52,0.34391851009495594,0.011727370386489739,51
118.9637907743454,1.1813595875104679,3.8666814088821413,0.14694022044146374,0.1,1.66e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.66e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505700015154389,0.004326943193717165,73,-1.7487094993945285,0.0869363455252152,50,0.3439216369734274,0.01169959736568179,50
119.2187028169632,1.6786751206991355,3.7868661165237425,0.1285428669032862,0.1,1.68e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.68e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506052775604098,0.004283542891433439,86,-1.7487815118861394,0.08681620568493514,76,0.3438930506705554,0.01166416182062616,77
119.89672815799713,1.3059333633304957,3.8814431190490724,0.12058005102468451,0.1,1.7e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.7e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505894052310851,0.0043137616244359606,79,-1.7487382092046004,0.08695315645220096,58,0.3439110566004623,0.01170305730730423,58
118.90864696502686,1.407022377990632,3.817162013053894,0.08912225858119106,0.1,1.72e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.72e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505968138784438,0.004318369588193427,83,-1.7487615464375164,0.0871380270117055,66,0.3439043200468241,0.011765230459112192,63
118.45656669139862,0.8648511464898153,3.8618830919265745,0.0846364633582442,0.1,1.74e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.74e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506189290783215,0.004288245828827018,91,-1.748851690492232,0.08702989742632328,90,0.3438691842629171,0.011724900041967669,90
118.80693409442901,1.7564250992160872,3.875054359436035,0.10460107210124035,0.1,1.76e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.76e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850624865016368,0.00430398685016786,92,-1.7488215110936074,0.08709373742179459,87,0.3438812918831155,0.011750832062218122,87
118.81285066604615,1.8276992110078505,3.839626359939575,0.13914825069910164,0.1,1.78e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.78e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506022229356827,0.0042944245455949865,85,-1.7489042302846365,0.08707270859251791,92,0.3438498793034137,0.011740614388064893,92
118.16507103443146,1.6525792316792782,3.888921356201172,0.18530827858523424,0.1,1.8e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.8e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505886115038349,0.004341118715017718,78,-1.748844710534695,0.08700678591260018,89,0.3438715792516021,0.011716591469451018,89
118.93621389865875,1.65119614187142,3.7768548250198366,0.0890507647834987,0.1,1.82e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.82e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505940140144057,0.004313920214953801,81,-1.7488164984076071,0.08704434047744464,86,0.3438827155555016,0.011725896116405435,86
118.4869658946991,1.27546792896009,3.840305519104004,0.1930808645428739,0.1,1.84e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.84e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506102587792059,0.004246248513843724,89,-1.748800662481644,0.0866579607120335,83,0.3438839386672512,0.011610703808683957,84
119.12631278038025,1.7899136531206112,3.7568261861801147,0.1374174677109894,0.1,1.86e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.86e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506152432375167,0.0043117104196148965,90,-1.7487586075644377,0.0869633758526339,64,0.3439033174412051,0.011707417480805907,64
118.78859429359436,2.2983996668366884,3.8181432485580444,0.08364322580524834,0.1,1.88e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.88e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506259594734937,0.0042764984672556275,93,-1.7487984878856015,0.08685683961857767,81,0.3438873089171417,0.011665140726878602,80
118.67016899585724,1.6545698716938053,3.8803842544555662,0.10445296012557498,0.1,1.9e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.9e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506080561809946,0.0043356447781851435,88,-1.7488843039463617,0.08696586730498418,91,0.3438563231873961,0.011701367474253356,91
118.44042029380799,1.1487337099047614,3.817568135261536,0.15350716524273814,0.1,1.92e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.92e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505651808998017,0.004299958975004962,70,-1.7487714388914952,0.08705861075279364,72,0.3438996260920382,0.011739218602691637,71
118.66911237239837,2.761211643581127,3.854868030548096,0.08310684985538785,0.1,1.94e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.94e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506062063977549,0.004285717119690847,87,-1.7489190067489084,0.0868810304249338,94,0.3438422556557107,0.01167344450504043,94
118.91561257839203,1.2387921283072276,3.8581708669662476,0.12491882225194588,0.1,1.96e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.96e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850599953741613,0.004321667059145132,84,-1.7487702117049728,0.08696806611357459,71,0.3438994700426209,0.011690391738602337,72
115.01065046787262,5.000541291027505,3.5387213468551635,0.3434228260128395,0.1,1.98e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.98e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8506353848572223,0.004329897533802232,94,-1.7489112312887065,0.08682146469044794,93,0.34384453715314284,0.011651568324661538,93
