mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,mean_test_r2,std_test_r2,rank_test_r2,test_set_r2,rank_test_set_r2,n_features,features
321.9144123,1.928295502,2.347275329,0.044845058,0.8,0,4,10,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 140}",-27.35993897,6.181108644,36,-0.044425758,0.000531392,43,-0.205907782,0.001906824,43,-0.501540522,0.022065192,19,0.752091036,0.007042389,19,0.752077038,0.007039232,19,0.752548898,24,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
292.599311,20.56977449,3.017135787,0.513330984,0.6,0,3,9,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 140}",-27.37128622,6.196146094,50,-0.045140293,0.000540048,52,-0.208572292,0.001973531,52,-0.501566017,0.022248694,20,0.75208518,0.007069596,20,0.752067705,0.007065341,20,0.753063005,7,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
294.6713451,1.987028807,2.376949668,0.035049265,0.7,0,2,10,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 140}",-27.3674311,6.18210803,45,-0.043849786,0.000538419,33,-0.203326474,0.002022071,31,-0.501603683,0.02220965,21,0.752072267,0.00710931,21,0.752047105,0.007103414,21,0.752686505,19,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
279.0765857,2.604444987,2.806617188,0.061267342,0.6,0,2,9,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 140}",-27.36984747,6.189750987,47,-0.044517974,0.000532038,44,-0.205956676,0.001981292,44,-0.501640324,0.022405301,22,0.752058061,0.007157749,22,0.752031923,0.007152466,22,0.753234588,1,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
373.7779735,3.039028339,2.406316948,0.060666451,1,0,4,11,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 140}",-27.33919999,6.172513322,1,-0.043554854,0.000527483,27,-0.202509495,0.001947029,27,-0.501780363,0.022107625,23,0.751973137,0.007046763,23,0.751959107,0.007043039,23,0.752372667,33,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
321.9283278,2.115960443,2.386470342,0.096619397,0.8,0,4,11,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 140}",-27.36129608,6.179261427,38,-0.044536703,0.000528011,45,-0.206318509,0.001883977,45,-0.501799106,0.02202036,24,0.751962927,0.006998236,24,0.751949363,0.006995123,24,0.752491259,28,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
373.6651045,2.253909474,2.467853332,0.059447287,1,0,4,10,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 140}",-27.34072158,6.173385805,5,-0.043468687,0.000535183,25,-0.202195932,0.001955352,26,-0.501801649,0.022070384,25,0.751962894,0.007033103,25,0.751948132,0.007029255,25,0.752336451,34,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
373.8359795,2.446164308,2.47250495,0.077094844,1,0,4,9,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 140}",-27.33972973,6.173332944,4,-0.043402877,0.000538513,22,-0.201967213,0.001981637,24,-0.501875397,0.022060041,26,0.751926264,0.007043533,26,0.751911107,0.007039571,26,0.7521163,39,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
375.3231194,2.476810976,2.4953228,0.059224474,1,0,3,11,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 140}",-27.34422489,6.167259015,9,-0.042967625,0.000535418,16,-0.200089857,0.001994264,16,-0.50189338,0.02216153,27,0.751919312,0.007138987,27,0.751901597,0.007134452,27,0.752462613,30,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
293.3184004,2.03823381,2.366606569,0.050852437,0.7,0,4,7,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 140}",-27.37240548,6.185009623,51,-0.045012218,0.000531538,50,-0.208223628,0.001938199,50,-0.501931784,0.022266742,28,0.751901231,0.007094889,29,0.751886344,0.00709087,28,0.752158242,36,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
294.6286193,1.91969774,2.369970226,0.044427561,0.7,0,2,11,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 140}",-27.36388595,6.182453872,42,-0.044070513,0.000533195,37,-0.204162572,0.002012681,36,-0.501932186,0.022254975,29,0.751909572,0.007118621,28,0.751885266,0.00711281,29,0.752758601,17,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
292.6388112,1.263072911,2.351108861,0.076185658,0.7,0,4,9,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 140}",-27.37333378,6.185820913,52,-0.04506462,0.000523374,51,-0.208401567,0.001906898,51,-0.501991546,0.022336093,30,0.751871982,0.007116362,30,0.751857669,0.007112474,30,0.752152234,38,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
374.4023066,1.725000325,2.486881447,0.062038997,1,0,4,7,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 140}",-27.33949194,6.172966833,2,-0.043380688,0.000542102,20,-0.20190253,0.00198879,22,-0.502006592,0.022060188,31,0.751861631,0.007058591,31,0.751845743,0.007054562,31,0.752050775,44,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
377.3401998,2.231492643,2.558686924,0.085257064,1,0,4,8,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 140}",-27.33949194,6.172966833,2,-0.043380688,0.000542102,20,-0.20190253,0.00198879,22,-0.502006592,0.022060188,31,0.751861631,0.007058591,31,0.751845743,0.007054562,31,0.752050775,44,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
329.7885397,10.24760391,3.014967012,0.173963208,0.6,0,3,10,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 140}",-27.37121652,6.196606857,49,-0.045319627,0.000535774,55,-0.209250528,0.001949689,54,-0.502037428,0.022297124,33,0.751852134,0.007077634,33,0.751835233,0.007073382,33,0.752870425,12,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
375.0145687,2.433601066,2.507403874,0.1008666,1,0,3,10,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 140}",-27.34559987,6.168467867,11,-0.042847519,0.000547563,13,-0.199643127,0.002032913,13,-0.50205205,0.022104724,34,0.751841021,0.007123861,34,0.751822275,0.007119282,34,0.752436375,31,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
276.6297525,0.888775951,2.653197742,0.064238678,0.6,0,2,10,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 140}",-27.36975905,6.191130092,46,-0.044741013,0.000537142,46,-0.206814586,0.001999099,46,-0.502105779,0.022449383,35,0.75182715,0.007171064,35,0.751802113,0.007165956,35,0.753118504,6,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
374.9236905,1.244830763,2.538476062,0.069032543,1,0,3,9,140,"{'max_samples': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 140}",-27.34798304,6.169598536,15,-0.042744097,0.000554695,11,-0.199262169,0.002070473,11,-0.502162035,0.022103505,36,0.751786871,0.007141793,36,0.751767284,0.007137019,36,0.752195855,35,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
342.9799778,9.696055126,2.630608773,0.13019807,0.9,0,3,4,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 140}",-27.34465035,6.172919088,3,-0.042927483,0.000533254,5,-0.200095007,0.001999491,5,-0.502263682,0.022327962,6,0.751738742,0.007287918,6,0.751717584,0.007283094,6,0.75207324,14,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
343.9305161,9.724892784,2.587471271,0.041683389,0.9,0,3,2,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 140}",-27.34465035,6.172919088,3,-0.042927483,0.000533254,5,-0.200095007,0.001999491,5,-0.502263682,0.022327962,6,0.751738742,0.007287918,6,0.751717584,0.007283094,6,0.75207324,14,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
