,station_id,stime,air_data_value,RH,UGRD,VGRD,HPBL,TMP,goes_measurement
1096,48-273-0314,2019-01-04 21:00:00,2.0,42.0,2.7361412,-1.0411272,726.29083,291.31873,0.6778317000000000
1098,48-323-0004,2019-01-04 21:00:00,4.0,14.7,0.6111412,-0.1661272,785.72833,293.81873,-0.031659722
1099,48-361-1100,2019-01-04 21:00:00,4.0,61.4,3.8611412,-2.6661272,672.66583,287.69373,-0.0180201
1105,06-019-0500,2019-01-04 22:00:00,19.0,44.9,-0.26101303,1.2930727,282.593,288.55478,0.03307068
1107,06-073-1201,2019-01-04 22:00:00,4.0,19.6,3.988987,0.0430727,570.468,294.05478,-0.0137047395
1108,06-079-2004,2019-01-04 22:00:00,7.0,66.700005,4.426487,-0.2069273,416.718,287.11728,0.022590522
1118,31-055-0019,2019-01-04 22:00:00,8.0,60.2,1.551487,-0.5194273,163.03049,283.42978,-0.004765779
1123,35-001-0023,2019-01-04 22:00:00,5.9,32.3,1.488987,-2.3319273,412.4055,280.49228,0.28621277
1124,35-001-0026,2019-01-04 22:00:00,5.5,31.5,1.176487,-2.7069273,379.2805,280.74228,0.27580968
1125,35-001-0029,2019-01-04 22:00:00,11.8,43.0,1.863987,2.8555727,234.65549,278.80478,0.40935466
1127,35-001-1013,2019-01-04 22:00:00,6.0,34.9,0.05148697,-2.5819273,288.4055,279.99228,0.6634215
1130,40-115-9007,2019-01-04 22:00:00,2.0,49.600002,2.301487,0.7930727,435.093,283.99228,-0.05
1138,48-043-0101,2019-01-04 22:00:00,2.0,14.2,-0.13601303,0.6680727,791.1555,291.30478,-0.03597508
1139,48-201-1034,2019-01-04 22:00:00,6.0,61.9,1.863987,-1.3944273,475.093,288.92978,-0.033509158
1140,48-273-0314,2019-01-04 22:00:00,5.0,41.9,1.988987,-0.7069273,673.968,291.30478,0.5017496
1141,48-323-0004,2019-01-04 22:00:00,4.0,15.0,-0.63601303,0.7930727,770.0305,294.55478,-0.02487844
1142,48-361-1100,2019-01-04 22:00:00,5.0,62.100002,2.738987,-2.7694273,684.9055,287.92978,-0.0093123205
1143,48-479-0313,2019-01-04 22:00:00,3.0,13.1,-0.38601303,0.2930727,919.968,295.86728,-0.007231701
1150,06-019-0500,2019-01-04 23:00:00,13.0,44.0,-0.712656,1.7689037,259.59277,288.94867,0.027830604
1152,06-065-1016,2019-01-04 23:00:00,2.0,16.6,-5.900156,2.7064037,249.15526,288.69867,0.016733963
1153,06-071-0306,2019-01-04 23:00:00,2.0,14.0,-0.525156,0.08140373,898.5303,288.82367,0.028138842
1154,06-073-1201,2019-01-04 23:00:00,4.0,24.0,3.474844,0.64390373,496.96777,292.63617,0.011725061
1155,06-079-2004,2019-01-04 23:00:00,7.0,71.3,4.537344,-0.29359627,404.65527,286.76117,-0.0036098808
1156,06-083-2011,2019-01-04 23:00:00,3.0,54.4,1.787344,0.14390373,631.9053,289.19867,0.046941478
1164,20-195-0001,2019-01-04 23:00:00,3.2,45.8,2.599844,0.08140373,87.78026,283.57367,0.7578200000000000
1167,32-005-0007,2019-01-04 23:00:00,2.0,26.9,0.47484398,5.3939037,323.65527,284.69867,0.012958024
1168,32-031-0025,2019-01-04 23:00:00,9.0,25.2,0.537344,0.64390373,363.65527,283.94867,0.049715642
1169,32-031-1005,2019-01-04 23:00:00,6.0,22.4,-1.650156,-0.29359627,440.53027,284.01117,0.0436279
1170,32-031-1007,2019-01-04 23:00:00,5.0,36.2,-1.025156,0.89390373,447.59277,282.69867,0.032454204
1171,32-510-0020,2019-01-04 23:00:00,6.0,27.9,4.974844,0.64390373,301.59277,283.63617,-0.01732656
1172,35-001-0023,2019-01-04 23:00:00,7.4,36.5,1.099844,1.4564037,502.46777,279.44867,0.11436899
1173,35-001-0026,2019-01-04 23:00:00,6.5,33.7,1.287344,1.0189037,511.34277,280.26117,0.123462066
1174,35-001-0029,2019-01-04 23:00:00,7.6,44.8,1.287344,2.2689037,178.21776,277.57367,0.22055767
1176,35-001-1013,2019-01-04 23:00:00,7.8,32.4,1.037344,-1.4810963,380.28027,280.82367,0.32158333
1188,48-135-1014,2019-01-04 23:00:00,8.0,16.9,3.037344,1.9564037,488.34277,289.82367,0.04917622
1189,48-201-1034,2019-01-04 23:00:00,10.0,64.9,1.287344,-0.98109627,407.78027,288.51117,0.07822785
1190,48-273-0314,2019-01-04 23:00:00,4.0,47.8,-1.025156,0.45640373,71.21776,290.76117,0.32088977
1191,48-361-1100,2019-01-04 23:00:00,3.0,65.700005,1.537344,-1.6685963,611.4053,286.88617,0.524097
1192,48-479-0313,2019-01-04 23:00:00,16.0,12.400001,-0.900156,0.45640373,879.2178,296.01117,-0.05
1216,29-189-3001,2019-01-05 14:00:00,6.2,80.4,2.47684,-0.070430756,45.006355,275.73636,2.279678
1231,40-115-9007,2019-01-05 14:00:00,8.0,96.3,-0.21065998,0.99206924,31.193855,272.54886,-0.05
1239,45-091-8801,2019-01-05 14:00:00,3.0,79.6,3.35184,2.7420692,317.19385,280.92386,-0.00052747875
1242,48-201-1034,2019-01-05 14:00:00,35.0,96.6,-0.14815998,-0.007930756,25.318855,277.92386,-0.05
1243,48-273-0314,2019-01-05 14:00:00,3.0,89.1,1.03934,1.4920692,23.068855,283.61136,1.8486814
1244,48-323-0004,2019-01-05 14:00:00,7.0,83.0,1.60184,-0.69543076,23.881355,273.48636,-0.05
1267,20-195-0001,2019-01-05 15:00:00,2.9,84.3,1.6619167,0.9415779,31.182306,272.98358,0.31703678
1268,29-189-3001,2019-01-05 15:00:00,5.0,76.5,2.5994167,-0.12092209,76.557304,278.10858,-0.0022227988
1275,35-001-0023,2019-01-05 15:00:00,8.700000000000000,86.4,0.41191673,-0.8709221,28.869806,265.35858,-0.05
1276,35-001-0026,2019-01-05 15:00:00,6.6000000000000000,84.5,1.2244167,0.12907791,36.744804,265.67108,-0.05
1277,35-001-0029,2019-01-05 15:00:00,12.9,83.8,0.41191673,0.6290779,34.494804,264.73358,-0.05
1279,35-001-1013,2019-01-05 15:00:00,16.7,84.200005,0.09941673,-1.6834221,48.494804,265.73358,-0.05
1284,40-115-9007,2019-01-05 15:00:00,9.0,93.5,0.59941673,1.8790779,32.682304,275.10858,0.029217679
1287,42-003-1376,2019-01-05 15:00:00,8.0,91.8,3.7244167,-2.120922,134.05731,277.29608,0.03445776
1292,45-091-8801,2019-01-05 15:00:00,3.0,71.9,3.4119167,2.754078,300.3073,282.79608,-0.0164789
1294,48-201-1034,2019-01-05 15:00:00,40.0,93.8,-0.08808327,0.3165779,40.369804,282.29608,0.11113247
1295,48-273-0314,2019-01-05 15:00:00,5.0,91.700005,0.91191673,1.3165779,34.744804,285.54608,0.71589935
1296,48-323-0004,2019-01-05 15:00:00,13.0,74.1,0.72441673,-0.6209221,33.869804,277.29608,0.28104976
1297,48-361-1100,2019-01-05 15:00:00,8.0,96.200005,0.036916733,0.12907791,40.182304,281.60858,0.03299362
1298,48-479-0313,2019-01-05 15:00:00,8.0,62.600002,-0.025583267,-0.24592209,33.057304,280.10858,0.14087763
1317,20-195-0001,2019-01-05 16:00:00,4.8,68.5,1.2778473,0.6428337,42.895123,278.16183,0.09471868
1318,29-189-3001,2019-01-05 16:00:00,4.6000000000000000,69.4,2.0903473,-0.16966629,143.27013,280.47433,0.12639035
1325,35-001-0023,2019-01-05 16:00:00,9.3,75.5,1.0278473,-0.23216629,41.395123,268.28683,1.699185
1326,35-001-0026,2019-01-05 16:00:00,7.4,75.9,1.2153473,0.2678337,50.270123,268.16183,1.6756047000000000
1329,35-001-1013,2019-01-05 16:00:00,7.5,76.0,0.8403473,-1.2946663,93.33262,268.59933,2.4997613
1334,40-115-9007,2019-01-05 16:00:00,9.0,84.0,0.9028473,2.0178337,80.27012,278.53683,0.08508618
1337,42-003-1376,2019-01-05 16:00:00,13.0,82.5,3.1528473,-0.6071663,284.7701,278.78683,0.03638426
1342,45-091-8801,2019-01-05 16:00:00,2.0,64.3,4.0278473,2.0803337,453.0201,284.84933,-0.02349136
1344,48-201-1034,2019-01-05 16:00:00,22.0,75.6,-0.22215271,0.6428337,101.70762,285.84933,0.24452333
1345,48-273-0314,2019-01-05 16:00:00,4.0,86.700005,0.8403473,1.6428337,110.58262,288.28683,1.1154555
1347,48-361-1100,2019-01-05 16:00:00,7.0,87.5,0.15284729,0.14283371,120.70762,285.91183,0.00848854
1348,48-479-0313,2019-01-05 16:00:00,6.0,44.8,-0.15965271,0.01783371,87.45762,287.03683,0.18333769
1373,29-189-3001,2019-01-05 17:00:00,3.1,62.4,2.4395885,0.14683151,173.52882,282.6582,0.16607624
1380,35-001-0023,2019-01-05 17:00:00,11.3,62.0,1.3770885,-0.6031685,65.96633,272.0332,1.3249817
1381,35-001-0026,2019-01-05 17:00:00,7.0,60.9,1.3770885,-0.10316849,73.52883,271.9707,2.5060031000000000
1384,35-001-1013,2019-01-05 17:00:00,8.0,59.600002,0.50208855,-1.4156685,83.46633,272.5332,2.2748232
1389,40-115-9007,2019-01-05 17:00:00,9.0,74.6,0.68958855,2.3968315,68.52883,281.6582,0.08670445
1392,42-003-1376,2019-01-05 17:00:00,19.0,76.700005,4.1895885,0.08433151,315.90384,280.0957,0.05903990200000000
1396,45-091-8801,2019-01-05 17:00:00,2.0,55.9,4.1895885,1.8343315,637.6538,286.4707,-0.03743922
1398,48-201-1034,2019-01-05 17:00:00,7.0,58.4,0.18958855,1.2093315,214.84132,289.1582,0.23535319
1399,48-273-0314,2019-01-05 17:00:00,8.0,78.3,0.18958855,1.9593315,98.59133,288.9707,1.1509031
1401,48-361-1100,2019-01-05 17:00:00,2.0,66.1,0.43958855,0.4593315,273.71634,288.2832,-0.0031475201
1402,48-479-0313,2019-01-05 17:00:00,11.0,35.3,-0.49791145,0.2718315,182.65382,290.7207,0.21208106
1424,20-195-0001,2019-01-05 18:00:00,5.4,35.9,2.3361015,1.2116852,258.49127,286.38458,-0.01162412
1425,29-189-3001,2019-01-05 18:00:00,2.6,52.2,2.1486015,0.08668518,278.80377,284.94708,0.10851243
1432,35-001-0023,2019-01-05 18:00:00,15.2,49.7,1.6486015,0.8991852,214.24127,275.19708,1.275355
1433,35-001-0026,2019-01-05 18:00:00,12.0,49.5,1.3986015,1.0866852,215.42877,275.25958,2.2596424
1436,35-001-1013,2019-01-05 18:00:00,11.4,47.5,0.96110153,-0.6008148,234.86627,276.07208,1.773702
1440,40-115-9007,2019-01-05 18:00:00,8.0,62.9,1.0861015,2.7116852,196.80377,284.88458,0.054801602000000000
1443,42-003-1376,2019-01-05 18:00:00,11.0,72.0,4.5236015,0.27418518,555.2413,281.19708,0.07383542
1447,48-043-0101,2019-01-05 18:00:00,13.0,17.800001,-0.53889847,3.8366852,250.80377,291.82208,0.11906965
1448,48-201-1034,2019-01-05 18:00:00,7.0,50.100002,0.52360153,2.1491852,303.74127,291.38458,0.23635496
1449,48-273-0314,2019-01-05 18:00:00,4.0,74.1,-0.91389847,2.3366852,146.05377,289.44708,1.1996821000000000
1451,48-361-1100,2019-01-05 18:00:00,9.0,54.7,0.77360153,1.0866852,375.42877,289.94708,-0.0365145
1452,48-479-0313,2019-01-05 18:00:00,3.0,29.5,-0.78889847,2.0241852,383.55377,294.25958,0.17432167
1468,20-195-0001,2019-01-05 19:00:00,4.5,33.600002,1.7575092,0.909153,260.74243,287.4192,-0.04237106
1469,29-189-3001,2019-01-05 19:00:00,2.8000000000000000,45.7,1.6950092,0.40915298,251.55493,286.9192,0.049407404
1470,31-055-0019,2019-01-05 19:00:00,4.0,64.5,0.19500923,-0.028347015,129.99243,284.6692,0.10442825
1484,40-115-9007,2019-01-05 19:00:00,7.0,54.8,1.5075092,2.471653,285.86743,287.1692,-0.0019145608
1487,42-003-1376,2019-01-05 19:00:00,9.0,68.1,4.570009,0.28415298,711.05493,282.0442,0.04832856
1490,48-043-0101,2019-01-05 19:00:00,11.0,16.2,-0.92999077,4.096653,340.30493,293.4192,0.017119262
1491,48-201-1034,2019-01-05 19:00:00,7.0,39.600002,0.75750923,1.971653,499.61743,293.2317,0.19050427
1492,48-273-0314,2019-01-05 19:00:00,6.0,76.700005,-1.8674908,3.034153,104.30493,289.5442,0.8704817000000000
1493,48-323-0004,2019-01-05 19:00:00,7.0,21.9,-0.92999077,2.346653,362.67993,292.6692,0.06142876
1494,48-361-1100,2019-01-05 19:00:00,7.0,46.3,1.2575092,1.096653,520.49243,291.2942,-0.04545346
1495,48-479-0313,2019-01-05 19:00:00,2.0,28.1,-1.6174908,3.471653,651.36743,296.5442,0.09926523
1514,31-055-0019,2019-01-05 20:00:00,5.0,52.0,0.8425951,-0.7142105,218.56573,285.35706,0.04617088
1527,40-115-9007,2019-01-05 20:00:00,6.0,50.600002,1.7800951,2.4107895,304.87823,288.66956,-0.0322762
1530,42-003-1376,2019-01-05 20:00:00,8.0,68.0,4.405095,0.7232895,809.87823,282.35706,-0.05
1533,45-091-8801,2019-01-05 20:00:00,2.0,37.600002,3.780095,0.7232895,955.37823,290.10706,-0.03551272
1534,48-201-1034,2019-01-05 20:00:00,5.0,34.4,0.6550951,1.4732895,768.06573,294.35706,0.106894165
1535,48-273-0314,2019-01-05 20:00:00,8.0,77.4,-1.9699049,3.2232895,65.69073,289.35706,0.8795748
1536,48-323-0004,2019-01-05 20:00:00,4.0,23.800001,-1.9074049,3.1607895,527.00323,295.35706,0.00078254193
1537,48-361-1100,2019-01-05 20:00:00,6.0,43.5,1.2175951,1.1607895,618.12823,292.41956,-0.04699466
1538,48-479-0313,2019-01-05 20:00:00,3.0,27.800001,-1.7199049,4.0357895,798.25323,297.91956,0.023284059
1556,11-001-0041,2019-01-05 21:00:00,5.0,74.0,4.3457994,-1.5126953,596.7459,283.51596,-0.03975102
1557,11-001-0043,2019-01-05 21:00:00,5.0,71.8,4.7207994,-1.9501953,588.5584,283.70346,0.03353304
1558,11-001-0051,2019-01-05 21:00:00,9.0,74.0,4.3457994,-1.5126953,596.7459,283.51596,-0.0368998
1560,20-195-0001,2019-01-05 21:00:00,2.0,27.6,-0.96670055,2.2373047,459.5584,290.39096,-0.05
1561,29-189-3001,2019-01-05 21:00:00,6.2,40.5,1.5332994,1.1748047,326.7459,288.82846,-0.05
1563,31-055-0019,2019-01-05 21:00:00,4.0,54.8,0.53329945,-1.4501953,232.62091,285.70346,0.018352222
1577,40-115-9007,2019-01-05 21:00:00,5.0,49.3,1.4082994,2.7998047,334.3709,289.07846,-0.0280379
1580,42-003-1376,2019-01-05 21:00:00,10.0,68.200005,3.5957994,0.6748047,709.7459,281.89096,-0.0049969590000000000
1585,45-091-8801,2019-01-05 21:00:00,2.0,34.2,3.7832994,1.1748047,1016.9959,290.20346,-0.026496701
1586,48-201-1034,2019-01-05 21:00:00,3.0,32.0,0.28329945,1.2998047,916.1834,294.95346,0.07113832
1587,48-273-0314,2019-01-05 21:00:00,5.0,77.6,-2.5917006,3.0498047,48.933403,289.39096,0.7408668
1588,48-323-0004,2019-01-05 21:00:00,7.0,24.9,-2.0917006,3.2998047,695.1209,296.76596,-0.02541786
1589,48-361-1100,2019-01-05 21:00:00,7.0,41.8,0.97079945,1.0498047,726.8084,292.95346,-0.02287488
1590,48-479-0313,2019-01-05 21:00:00,8.0,29.9,-1.6542006,3.6748047,789.6209,298.07846,0.024131719
1610,29-189-3001,2019-01-05 22:00:00,4.6000000000000000,41.8,1.4000988,1.0622883,456.40393,288.3571,-0.05
1612,31-055-0019,2019-01-05 22:00:00,7.0,64.4,0.0875988,-1.2502117,219.71643,284.4821,-0.0080023
1627,40-115-9007,2019-01-05 22:00:00,5.0,51.2,0.9625988,2.6247883,364.84143,288.7321,-0.030735001
1635,48-201-1034,2019-01-05 22:00:00,11.0,38.2,-0.4749012,1.0622883,968.52893,294.4196,-0.03173678
1636,48-273-0314,2019-01-05 22:00:00,7.0,83.6,-3.4124012,2.1872883,49.40393,289.2946,0.5391237000000000
1637,48-361-1100,2019-01-05 22:00:00,9.0,52.7,-0.1624012,1.4997883,748.34143,292.5446,-0.003918119
1638,48-479-0313,2019-01-05 22:00:00,5.0,26.7,-2.3499012,3.4372883,870.21643,298.4821,0.008257359
1659,20-195-0001,2019-01-05 23:00:00,3.2,30.0,-2.8765688,0.61014366,506.92728,288.40094,0.28652102
1686,48-201-1034,2019-01-05 23:00:00,15.0,42.2,-1.8140688,1.6101437,794.6148,292.02594,0.10080643
1687,48-273-0314,2019-01-05 23:00:00,2.0,86.6,-3.5015688,1.6726437,44.36479,289.21344,0.4000304
1688,48-361-1100,2019-01-05 23:00:00,7.0,62.5,-0.6265688,1.4226437,637.7398,290.46344,0.41829363
1689,48-479-0313,2019-01-05 23:00:00,7.0,30.1,-2.0015688,3.5476437,903.7398,297.52594,-0.04368108
1706,11-001-0041,2019-01-06 14:00:00,5.0,77.9,1.9340363,0.8781071,82.45256,280.32568,0.01403686
1707,11-001-0043,2019-01-06 14:00:00,9.0,77.0,1.8715363,0.37810707,91.57756,280.76318,0.12037967
1708,11-001-0051,2019-01-06 14:00:00,10.0,77.9,1.9340363,0.8781071,82.45256,280.32568,-0.0138588585
1709,11-001-0053,2019-01-06 14:00:00,15.0,79.200005,1.3090363,0.44060707,85.51506,280.38818,0.060735222
1730,44-009-0007,2019-01-06 14:00:00,10.0,87.700005,2.5590363,0.9406071,115.45256,275.20068,0.74556744
1731,45-091-8801,2019-01-06 14:00:00,10.0,79.3,0.55903625,0.5031071,30.827562,279.51318,-0.00014217943
1732,48-201-1034,2019-01-06 14:00:00,9.0,98.0,-0.44096375,-0.5593929,20.015062,281.76318,-0.05
1751,11-001-0041,2019-01-06 15:00:00,5.0,64.8,2.7555275,0.60484505,1113.7787,283.59198,0.6546366
1752,11-001-0043,2019-01-06 15:00:00,5.0,63.3,3.0680275,-0.020154953,1037.3412,283.65448,0.29368758
1754,11-001-0053,2019-01-06 15:00:00,12.0,62.9,3.0055275,0.22984505,1073.3412,283.90448,0.33892182
1778,44-009-0007,2019-01-06 15:00:00,9.0,83.6,3.1930275,0.54234505,339.02863,277.21698,0.684613
1784,48-323-0004,2019-01-06 15:00:00,6.0,86.700005,-2.2444725,1.417345,42.091125,284.02948,-0.045838762000000000
1785,48-361-1100,2019-01-06 15:00:00,10.0,98.1,-0.8694725,0.042345047,62.591125,283.02948,0.08339086
1786,48-479-0313,2019-01-06 15:00:00,2.0,91.200005,-1.5569725,2.229845,114.028625,287.27948,0.26332596
1797,06-071-0306,2019-01-06 16:00:00,4.0,90.1,0.791873,0.80203056,53.68496,277.8416,0.3117967
1803,11-001-0041,2019-01-06 16:00:00,6.0,56.4,4.604373,-2.3229694,1200.1849,284.1541,0.31711385
1804,11-001-0043,2019-01-06 16:00:00,8.0,58.5,4.854373,-2.6354694,1144.8099,284.2166,0.30509248
1805,11-001-0051,2019-01-06 16:00:00,4.0,56.4,4.604373,-2.3229694,1200.1849,284.1541,0.41020232
1806,11-001-0053,2019-01-06 16:00:00,6.0,58.0,4.791873,-2.4479694,1176.7474,284.5291,0.54243726
1826,42-003-1376,2019-01-06 16:00:00,5.0,74.200005,3.041873,-1.8229694,919.80994,277.5291,0.62358147
1836,48-361-1100,2019-01-06 16:00:00,6.0,95.9,-1.145627,0.73953056,129.99745,287.4041,0.03445776
1837,48-479-0313,2019-01-06 16:00:00,5.0,81.9,-2.145627,4.1145306,196.12245,291.3416,0.4270014
1850,06-079-2004,2019-01-06 17:00:00,4.0,93.700005,-2.8129225,2.1203108,55.680626,281.9347,0.92111015
1855,11-001-0041,2019-01-06 17:00:00,8.0,52.100002,4.4995775,-2.3171892,1289.0557,284.8722,0.49142355
1856,11-001-0043,2019-01-06 17:00:00,5.0,53.9,4.7495775,-2.5671892,1211.4932,284.8722,0.27873796
1857,11-001-0051,2019-01-06 17:00:00,12.0,52.100002,4.4995775,-2.3171892,1289.0557,284.8722,0.38091952
1858,11-001-0053,2019-01-06 17:00:00,8.0,53.4,4.6870775,-2.3796892,1254.0557,285.1222,0.4038834
1865,32-031-1005,2019-01-06 17:00:00,2.0,81.5,0.37457752,-0.6921892,250.93062,273.4347,-0.05
1883,45-091-8801,2019-01-06 17:00:00,3.0,35.3,1.0620775,0.6203108,330.80563,290.0597,-0.01331944
1885,48-201-1034,2019-01-06 17:00:00,7.0,72.1,-1.0004225,3.3078108,748.5556,293.2472,0.44457108
1889,48-361-1100,2019-01-06 17:00:00,11.0,84.3,-1.4379225,1.7453108,357.74313,290.8722,0.019354004
1902,06-083-2004,2019-01-06 18:00:00,2.0,87.6,-1.7556782,1.2467585,643.2459,285.533,1.0504168
1907,11-001-0041,2019-01-06 18:00:00,4.0,47.3,4.431822,-2.0032415,1459.6835,285.408,0.33052227
1908,11-001-0043,2019-01-06 18:00:00,7.0,48.2,4.556822,-2.2532415,1343.9335,285.3455,0.34724430000000000
1909,11-001-0051,2019-01-06 18:00:00,9.0,47.3,4.431822,-2.0032415,1459.6835,285.408,0.03530542
1910,11-001-0053,2019-01-06 18:00:00,7.0,48.2,4.431822,-2.1282415,1445.5585,285.658,0.37275115
1929,42-101-0075,2019-01-06 18:00:00,4.8,41.8,6.181822,-2.7532415,1761.621,283.5955,0.2807415
1932,48-043-0101,2019-01-06 18:00:00,9.0,18.6,0.30682182,4.9967585,252.12094,296.0955,0.0960287
1935,48-323-0004,2019-01-06 18:00:00,7.0,65.8,-2.0056782,3.7467585,405.93344,294.158,0.25893354
1936,48-361-1100,2019-01-06 18:00:00,5.0,70.9,-0.7556782,3.3717585,626.8084,293.408,0.3830772
1946,06-065-1016,2019-01-06 19:00:00,2.0,80.700005,5.9767056,0.5795784,696.6001,282.73178,0.7136646
1948,06-079-2004,2019-01-06 19:00:00,15.0,83.4,-1.2732944,2.7045784,1195.1626,286.66928,0.30547777
1949,06-079-2007,2019-01-06 19:00:00,3.0,83.9,-1.2732944,3.0795784,1140.4126,286.35678,0.26278654
1951,06-083-2011,2019-01-06 19:00:00,8.0,75.4,2.1017056,0.4545784,1028.8501,286.98178,0.15921791
1955,11-001-0041,2019-01-06 19:00:00,6.0,42.8,4.7267056,-1.9204216,1514.0376,285.54428,0.0089509
1956,11-001-0043,2019-01-06 19:00:00,3.0,43.2,4.7267056,-2.0454216,1465.9751,285.54428,0.21747528
1957,11-001-0051,2019-01-06 19:00:00,5.0,42.8,4.7267056,-1.9204216,1514.0376,285.54428,-0.005613439
1958,11-001-0053,2019-01-06 19:00:00,6.0,43.100002,4.6017056,-1.9829216,1496.1626,285.85678,0.14064644
1977,42-101-0076,2019-01-06 19:00:00,3.1,43.600002,6.1017056,-3.1704216,1706.4751,283.60678,0.13263221
1980,48-273-0314,2019-01-06 19:00:00,3.0,96.0,-2.6482944,4.7670784,46.162624,289.98178,0.9073164
1983,48-361-1100,2019-01-06 19:00:00,7.0,63.5,-0.89829445,4.0795784,777.7251,294.10678,-0.0195613
1984,48-479-0313,2019-01-06 19:00:00,6.0,61.5,-2.4607944,5.8920784,720.6626,297.16928,0.23735674
1989,06-027-0002,2019-01-06 22:00:00,2.7,22.1,-4.0720644,2.57578,1832.7853,284.88168,0.10928303
1990,06-037-9033,2019-01-06 22:00:00,2.0,52.4,5.6154356,2.45078,631.8478,285.13168,0.081464365
1992,06-065-0010,2019-01-06 22:00:00,5.0,78.4,3.1154356,2.26328,412.09778,281.25668,0.081849664
1993,06-065-1016,2019-01-06 22:00:00,3.0,65.9,6.8654356,0.4507799,666.2853,284.13168,0.4588272
1994,06-073-1201,2019-01-06 22:00:00,10.0,50.9,3.8029356,1.3257799,1505.7853,289.63168,0.10242468
2027,48-273-0314,2019-01-06 22:00:00,9.0,96.1,-4.1970644,3.63828,94.84777,290.00668,0.9147912
2029,48-323-0004,2019-01-06 22:00:00,5.0,44.3,-3.5720644,5.20078,706.4103,297.88168,0.043859083
2030,48-479-0313,2019-01-06 22:00:00,6.0,47.3,-3.3220644,5.26328,904.0353,299.25668,0.05649692200000000
2064,44-007-0030,2019-01-07 14:00:00,6.0,42.5,2.8179474,-3.5774841,584.8441,267.163,0.1299351
2065,45-091-8801,2019-01-07 14:00:00,7.0,70.200005,-1.4320526,-1.0774841,167.09413,282.6005,-0.03743922
2072,48-479-0313,2019-01-07 14:00:00,6.0,91.3,-0.8070526,0.42251587,316.65662,291.913,-0.05
2091,31-055-0019,2019-01-07 15:00:00,5.0,75.0,4.266363,-1.1758442,163.57816,279.232,0.12847097
2094,35-001-0023,2019-01-07 15:00:00,7.0,73.1,0.45386314,1.9491558,92.76566,273.607,-0.05
2095,35-001-0026,2019-01-07 15:00:00,11.4,75.6,0.82886314,2.0116558,45.078163,273.1695,-0.05
2096,35-001-0029,2019-01-07 15:00:00,24.6,85.200005,-0.108636856,1.4491558,80.45316,271.357,2.8943856
2097,35-001-1013,2019-01-07 15:00:00,13.8,78.3,2.7038631,2.3866558,29.203163,271.7945,-0.05
2098,35-013-0016,2019-01-07 15:00:00,4.0,83.8,-0.92113686,2.1991558,76.20316,276.357,1.086481
2133,31-055-0019,2019-01-07 16:00:00,4.0,71.700005,3.944067,-1.9163933,319.29877,280.271,0.15474842
2135,35-001-0023,2019-01-07 16:00:00,2.2,69.200005,1.131567,0.9586067,151.42375,275.3335,-0.05
2136,35-001-0026,2019-01-07 16:00:00,10.3,71.6,1.381567,0.8961067,131.61125,275.271,0.6998709
2138,35-001-1013,2019-01-07 16:00:00,6.3,68.700005,2.444067,1.3336067,170.29875,275.896,0.5972269
2142,40-115-9007,2019-01-07 16:00:00,3.0,65.200005,5.631567,2.7711067,540.42377,289.0835,0.1553649
2145,42-101-0075,2019-01-07 16:00:00,4.6000000000000000,40.0,-0.993433,-1.8538933,490.79877,272.646,0.45073587
2147,44-007-0030,2019-01-07 16:00:00,3.0,38.3,2.569067,-2.9788933,587.67377,269.771,0.18380004
2165,06-083-2004,2019-01-07 18:00:00,2.0,87.8,-1.0947056,1.8362694,868.75385,288.5639,0.8992251
2171,20-195-0001,2019-01-07 18:00:00,4.8,32.600002,4.1552944,-1.2262306,442.50388,283.7514,0.019585181
2173,31-055-0019,2019-01-07 18:00:00,3.0,61.100002,3.6552944,-1.9137306,383.50388,282.8764,0.14920011
2175,35-001-0023,2019-01-07 18:00:00,4.3,56.9,0.030294418,1.5862694,512.44135,277.5014,0.66396093
2176,35-001-0026,2019-01-07 18:00:00,10.3,54.4,0.40529442,1.8987694,492.50388,278.0014,0.80051124
2178,35-001-1012,2019-01-07 18:00:00,2.4,77.200005,-4.2197056,-0.10123062,287.75388,273.8764,1.5895287
2179,35-001-1013,2019-01-07 18:00:00,4.9,52.2,0.28029442,2.6487694,573.00385,279.0014,0.6519396
2182,40-115-9007,2019-01-07 18:00:00,2.0,49.100002,3.6552944,0.8987694,426.44138,290.6264,0.05040918
