mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
123.44454529285431,2.11120003840673,2.7042760610580445,0.10111349605539754,9,0.1,2,4,130,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8635697501199647,0.0030002590615444834,21,-1.7281463388258604,0.040182909947151825,21,0.31064585276346646,0.006093875694120151,21
143.32510962486268,2.991044580524763,3.0943126678466797,0.08160457053459007,9,0.1,2,4,150,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8629755116112194,0.002964631529383389,20,-1.7262924752290576,0.040045462588006314,19,0.31138499022008176,0.006029472790850811,19
161.24280200004577,1.5199182226337133,3.477637243270874,0.11548891669979913,9,0.1,2,4,170,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8625836659807093,0.003072235695333552,19,-1.7253871197639234,0.04020644433183068,18,0.31174735302333534,0.006084259660989405,18
74.19137976169586,1.3272522759580063,1.4839278221130372,0.043301264452247905,10,0.1,2,4,70,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8620285051445393,0.0037588332634103513,18,-1.7280582933785271,0.04050185703613364,20,0.31067863740999696,0.006674342921953507,20
94.91518707275391,1.1959938991855859,1.893891453742981,0.0809763454408522,10,0.1,2,4,90,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8606733512620857,0.0034338348947743355,17,-1.7230432320049538,0.04042758889735597,17,0.3126790520303958,0.006709044860118962,17
115.86239948272706,1.7998431461416162,2.249655532836914,0.10939704986124467,10,0.1,2,4,110,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.859265284993624,0.0034853070601899047,15,-1.7184815215998737,0.041338242233717445,15,0.3145050291927922,0.007029604000723001,15
136.7640154838562,1.8780681990967762,2.674129366874695,0.06230929188867173,10,0.1,2,4,130,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8586632492924684,0.0034082768758284176,14,-1.7163875316162158,0.04084859534359304,13,0.3153400835312949,0.006619209845680322,13
157.81078200340272,1.2061149637653572,3.062054252624512,0.0854827678746626,10,0.1,2,4,150,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8581790433531168,0.0032141153804799236,13,-1.7148497533604925,0.04062791537018507,12,0.31595214914610065,0.006579045808151203,12
178.66211762428284,1.3884156910011716,3.4758283615112306,0.06750838636222713,10,0.1,2,4,170,"{'max_features': 10, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.857659375111566,0.0032785878354526948,11,-1.7133040849573473,0.041085338716525296,11,0.31657163907582786,0.006755966452756796,11
80.63061380386353,1.1249888974314335,1.4697023630142212,0.08333769507226198,11,0.1,2,4,70,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8595657899757274,0.0039234817447348965,16,-1.721762808328613,0.04177246352355992,16,0.313200557201178,0.006863110655130387,16
103.44641230106353,1.1668700709946371,1.870991826057434,0.06316058274834899,11,0.1,2,4,90,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8579858644737322,0.003671393778483446,12,-1.716473474937151,0.04130746326002209,14,0.31530806253694627,0.0067688370305401925,14
126.51397542953491,1.5417281832527179,2.2817320108413695,0.048932092343110266,11,0.1,2,4,110,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.8566927718336161,0.003852561156362145,10,-1.7123431488196927,0.041644241289474866,10,0.31695892575005236,0.006857075781314488,10
149.21148076057435,2.8009812087235892,2.679304051399231,0.11158915514988772,11,0.1,2,4,130,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8559464910874226,0.0036005731520462117,8,-1.7095879672068768,0.040442847694022996,8,0.3180528191696227,0.006256070524794029,8
172.23171243667602,2.574274658641401,3.186431074142456,0.10517951965765077,11,0.1,2,4,150,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8552580595988873,0.0036218951127266565,7,-1.7074538178127774,0.04028185424415971,7,0.31890335968112005,0.0062135536340227285,7
195.90099627971648,2.493270085656398,3.5345340013504027,0.09442918588562359,11,0.1,2,4,170,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8549224984913926,0.003600209251167828,6,-1.706243626229572,0.04020838502356266,5,0.319385889787177,0.006194030073191366,5
87.46693060398101,1.1679892260996205,1.442305827140808,0.048451429240317985,12,0.1,2,4,70,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8564467267414031,0.003262795266295975,9,-1.7122526958051245,0.038697519976435855,9,0.3169751128208448,0.006081179733549628,9
111.98458981513977,2.1221525291736882,1.882361364364624,0.056958536778871284,12,0.1,2,4,90,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8548498415535166,0.0032311591422257424,5,-1.7072617501098342,0.038958983447156426,6,0.31896732520381443,0.006288721524652346,6
136.97429559230804,1.614760192151223,2.295863652229309,0.09298179410280731,12,0.1,2,4,110,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.8535855156356927,0.0033478465270570484,4,-1.703174898874177,0.039252064676670806,4,0.3206000353393953,0.006406292207637304,4
162.3934831380844,1.6773194919650065,2.694656991958618,0.05786551440559924,12,0.1,2,4,130,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8529667418185101,0.003170495171200693,3,-1.7010798603084445,0.03871633825901942,3,0.3214342591782948,0.006064200764723186,3
186.74989247322083,2.2487508874177577,3.094840431213379,0.0888174472822541,12,0.1,2,4,150,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.852431487193823,0.0031908588578116936,2,-1.699315596208836,0.03886194003413546,2,0.32213984922515965,0.00604162805685566,2
210.02415795326232,3.635282118518785,3.341357970237732,0.38612731562750613,12,0.1,2,4,170,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8521000324867236,0.003338069851627858,1,-1.6980125096147975,0.039260261334397445,1,0.32266127633899655,0.006293434252004988,1
